,industry_category,stock_id,stock_name,type,date
1517,電子工業,3535,晶彩科,twse,2022-12-14
1518,半導體業,3536,誠創,twse,2022-12-14
1519,電子工業,3536,誠創,twse,2022-12-14
1520,電子零組件業,3537,堡達,tpex,2022-12-14
1521,電腦及週邊設備業,3540,曜越,tpex,2022-12-14
1522,其他電子類,3541,西柏,tpex,2022-12-14
1523,光電業,3543,州巧,twse,2022-12-14
1524,電子工業,3543,州巧,twse,2022-12-14
1525,半導體業,3545,敦泰,twse,2022-12-14
1526,電子工業,3545,敦泰,twse,2022-12-14
1527,文化創意業,3546,宇峻,tpex,2022-12-14
1528,電子零組件業,3548,兆利,tpex,2022-12-14
1529,電子工業,3550,聯穎,twse,2022-12-14
1530,電子零組件業,3550,聯穎,twse,2022-12-14
1531,其他電子類,3551,世禾,tpex,2022-12-14
1532,其他電子類,3552,同致,tpex,2022-12-14
1533,半導體業,3555,重鵬,tpex,2022-12-14
1534,半導體業,3556,禾瑞亞,tpex,2022-12-14
1535,其他,3557,嘉威,twse,2022-12-14
1536,通信網路業,3558,神準,tpex,2022-12-14
1537,半導體業,3559,全智科,twse,2022-12-14
1538,電子工業,3559,全智科,twse,2022-12-14
1539,光電業,3561,昇陽光電,twse,2022-12-14
1540,電子工業,3561,昇陽光電,twse,2022-12-14
1541,光電業,3563,牧德,twse,2022-12-14
1542,電子工業,3563,牧德,twse,2022-12-14
1543,通信網路業,3564,其陽,tpex,2022-12-14
1544,半導體業,3567,逸昌,tpex,2022-12-14
1545,資訊服務業,3570,大塚,tpex,2022-12-14
1546,光電業,3573,穎台,twse,2022-12-14
1547,電子工業,3573,穎台,twse,2022-12-14
1548,光電業,3576,聯合再生,twse,2022-12-14
1549,電子工業,3576,聯合再生,twse,2022-12-14
1550,電腦及週邊設備業,3577,泓格,tpex,2022-12-14
1551,半導體業,3579,尚志,twse,2022-12-14
1552,電子工業,3579,尚志,twse,2022-12-14
1553,其他電子類,3580,友威科,tpex,2022-12-14
1554,半導體業,3581,博磊,tpex,2022-12-14
1555,半導體業,3583,辛耘,twse,2022-12-14
1556,電子工業,3583,辛耘,twse,2022-12-14
1557,光電業,3584,介面,twse,2022-12-14
1558,電子工業,3584,介面,twse,2022-12-14
1559,其他電子類,3587,閎康,tpex,2022-12-14
1560,半導體業,3588,通嘉,twse,2022-12-14
1561,電子工業,3588,通嘉,twse,2022-12-14
1562,光電業,3591,艾笛森,twse,2022-12-14
1563,電子工業,3591,艾笛森,twse,2022-12-14
1564,半導體業,3592,瑞鼎,twse,2022-12-14
1565,電子工業,3592,瑞鼎,twse,2022-12-14
1566,電子工業,3593,力銘,twse,2022-12-14
1567,電子零組件業,3593,力銘,twse,2022-12-14
1568,電腦及週邊設備業,3594,磐儀,tpex,2022-12-14
1569,通信網路業,3596,智易,twse,2022-12-14
1570,電子工業,3596,智易,twse,2022-12-14
1571,電子零組件業,3597,映興,tpex,2022-12-14
1572,半導體業,3598,奕力,twse,2022-12-14
1573,電子工業,3598,奕力,twse,2022-12-14
1574,光電業,3599,旺能,twse,2022-12-14
1575,電子工業,3599,旺能,twse,2022-12-14
1576,電子工業,3605,宏致,twse,2022-12-14
1577,電子零組件業,3605,宏致,twse,2022-12-14
1578,電子工業,3607,谷崧,twse,2022-12-14
1579,電子零組件業,3607,谷崧,twse,2022-12-14
1580,電子零組件業,3609,三一東林,tpex,2022-12-14
1581,電腦及週邊設備業,3611,鼎翰,tpex,2022-12-14
1582,半導體業,3614,誠致,twse,2022-12-14
1583,電子工業,3614,誠致,twse,2022-12-14
1584,光電業,3615,安可,tpex,2022-12-14
1585,其他電子業,3617,碩天,twse,2022-12-14
1586,電子工業,3617,碩天,twse,2022-12-14
1587,光電業,3622,洋華,twse,2022-12-14
1588,電子工業,3622,洋華,twse,2022-12-14
1589,光電業,3623,富晶通,tpex,2022-12-14
1590,電子零組件業,3624,光頡,tpex,2022-12-14
1591,電腦及週邊設備業,3625,西勝,tpex,2022-12-14
1592,其他電子類,3628,盈正,tpex,2022-12-14
1593,光電業,3629,地心引力,tpex,2020-06-03
1594,文化創意業,3629,地心引力,tpex,2022-12-14
1595,光電業,3630,新鉅科,tpex,2022-12-14
1596,電子零組件業,3631,晟楠,tpex,2022-12-14
1597,通信網路業,3632,研勤,tpex,2022-12-14
1598,半導體業,3638,F-IML,twse,2022-12-14
1599,電子工業,3638,F-IML,twse,2022-12-14
1600,其他電子類,3642,駿熠電,tpex,2022-11-19
1601,電子工業,3645,達邁,twse,2022-12-14
1602,電子零組件業,3645,達邁,twse,2022-12-14
1603,電子零組件業,3646,艾恩特,tpex,2022-12-14
1604,電子工業,3652,精聯,twse,2022-12-14
1605,電腦及週邊設備業,3652,精聯,tpex,2022-09-23
1606,電腦及週邊設備業,3652,精聯,twse,2022-12-14
1607,電子工業,3653,健策,twse,2022-12-14
1608,電子零組件業,3653,健策,twse,2022-12-14
1609,半導體業,3661,世芯-KY,twse,2022-12-14
1610,電子工業,3661,世芯-KY,twse,2022-12-14
1611,其他電子類,3663,鑫科,tpex,2022-12-14
1612,通信網路業,3664,安瑞-KY,tpex,2022-12-14
1613,其他電子業,3665,貿聯-KY,twse,2022-12-14
1614,電子工業,3665,貿聯-KY,twse,2022-12-14
1615,光電業,3666,光耀,tpex,2022-12-14
1616,光電業,3669,圓展,twse,2021-06-01
1617,通信網路業,3669,圓展,twse,2022-12-14
1618,電子工業,3669,圓展,twse,2022-12-14
1619,通信網路業,3672,康聯訊,tpex,2022-12-14
1620,光電業,3673,TPK-KY,twse,2022-12-14
1621,電子工業,3673,TPK-KY,twse,2022-12-14
1622,半導體業,3675,德微,tpex,2022-12-14
1623,電子工業,3679,新至陞,twse,2022-12-14
1624,電子零組件業,3679,新至陞,twse,2022-12-14
1625,半導體業,3680,家登,tpex,2022-12-14
1626,通信網路業,3682,亞太電,twse,2022-12-14
1627,電子工業,3682,亞太電,twse,2022-12-14
1628,通信網路業,3684,榮昌,tpex,2022-12-14
1629,光電業,3685,元創精密,tpex,2021-06-12
1630,電機機械,3685,元創精密,tpex,2022-12-14
1631,半導體業,3686,達能,twse,2022-12-14
1632,電子工業,3686,達能,twse,2022-12-14
1633,文化創意業,3687,歐買尬,tpex,2020-06-03
1634,電子商務業,3687,歐買尬,tpex,2022-12-14
1635,電子零組件業,3689,湧德,tpex,2022-12-14
1636,光電業,3691,碩禾,tpex,2022-12-14
1637,電腦及週邊設備業,3693,營邦,tpex,2022-12-14
1638,通信網路業,3694,海華,twse,2022-12-14
1639,電子工業,3694,海華,twse,2022-12-14
1640,半導體業,3697,F-晨星,twse,2022-12-14
1641,電子工業,3697,F-晨星,twse,2022-12-14
1642,光電業,3698,隆達,twse,2022-12-14
1643,電子工業,3698,隆達,twse,2022-12-14
1644,電子工業,3701,大眾控,twse,2022-12-14
1645,電腦及週邊設備業,3701,大眾控,twse,2022-12-14
1646,電子工業,3702,大聯大,twse,2022-12-14
1647,電子通路業,3702,大聯大,twse,2022-12-14
1648,電子工業,3702A,大聯大甲特,twse,2022-12-14
1649,電子通路業,3702A,大聯大甲特,twse,2022-12-14
1650,建材營造,3703,欣陸,twse,2022-12-14
1651,通信網路業,3704,合勤控,twse,2022-12-14
1652,電子工業,3704,合勤控,twse,2022-12-14
1653,化學生技醫療,3705,永信,twse,2022-12-14
1654,生技醫療業,3705,永信,twse,2022-12-14
1655,電子工業,3706,神達,twse,2022-12-14
1656,電腦及週邊設備業,3706,神達,twse,2022-12-14
1657,半導體業,3707,漢磊,tpex,2022-12-14
1658,化學工業,3708,上緯投控,twse,2022-12-14
1659,化學生技醫療,3708,上緯投控,twse,2022-12-14
1660,電腦及週邊設備業,3709,鑫聯大投控,tpex,2022-12-14
1661,電子零組件業,3710,連展投控,tpex,2022-12-14
1662,半導體業,3711,日月光投控,twse,2022-12-14
1663,電子工業,3711,日月光投控,twse,2022-12-14
1664,電子工業,3712,永崴投控,twse,2022-12-14
1665,電腦及週邊設備業,3712,永崴投控,twse,2022-12-14
1666,光電業,3713,新晶投控,tpex,2022-12-14
1667,光電業,3714,富采,twse,2022-12-14
1668,電子工業,3714,富采,twse,2022-12-14
1669,電子工業,3715,定穎投控,twse,2022-12-14
1670,電子零組件業,3715,定穎投控,twse,2022-12-14
1671,生技醫療業,4102,永日,tpex,2022-12-14
1672,化學生技醫療,4104,佳醫,twse,2022-12-14
1673,生技醫療業,4104,佳醫,twse,2022-12-14
1674,生技醫療業,4105,東洋,tpex,2022-12-14
1675,化學生技醫療,4106,雃博,twse,2022-12-14
1676,生技醫療業,4106,雃博,twse,2022-12-14
1677,生技醫療業,4107,邦特,tpex,2022-12-14
1678,化學生技醫療,4108,懷特,twse,2022-12-14
1679,生技醫療業,4108,懷特,twse,2022-12-14
1680,生技醫療業,4109,加捷生醫,tpex,2022-12-14
1681,生技醫療業,4111,濟生,tpex,2022-12-14
1682,建材營造,4113,聯上,tpex,2022-12-14
1683,生技醫療業,4114,健喬,tpex,2022-12-14
1684,生技醫療業,4116,明基醫,tpex,2022-12-14
1685,化學生技醫療,4119,旭富,twse,2022-12-14
1686,生技醫療業,4119,旭富,twse,2022-12-14
1687,生技醫療業,4120,友華,tpex,2022-12-14
1688,生技醫療業,4121,優盛,tpex,2022-12-14
1689,生技醫療業,4123,晟德,tpex,2022-12-14
1690,生技醫療業,4126,太醫,tpex,2022-12-14
1691,生技醫療業,4127,天良,tpex,2022-12-14
1692,生技醫療業,4128,中天,tpex,2022-12-14
1693,生技醫療業,4129,聯合,tpex,2022-12-14
1694,生技醫療業,4129A,聯合甲特,tpex,2022-12-14
1695,生技醫療業,4130,健亞,tpex,2022-12-14
1696,生技醫療業,4131,晶宇,tpex,2022-12-14
1697,化學生技醫療,4133,亞諾法,twse,2022-12-14
1698,生技醫療業,4133,亞諾法,twse,2022-12-14
1699,化學生技醫療,4137,麗豐-KY,twse,2022-12-14
1700,生技醫療業,4137,麗豐-KY,twse,2022-12-14
1701,生技醫療業,4138,曜亞,tpex,2022-12-14
1702,生技醫療業,4139,馬光-KY,tpex,2022-12-14
1703,化學生技醫療,4141,龍燈-KY,twse,2022-12-14
1704,生技醫療業,4141,龍燈-KY,twse,2022-12-14
1705,化學生技醫療,4142,國光生,twse,2022-12-14
1706,生技醫療業,4142,國光生,twse,2022-12-14
1707,化學生技醫療,4144,康聯-KY,twse,2022-12-14
1708,生技醫療業,4144,康聯-KY,twse,2022-12-14
1709,生技醫療業,4147,中裕,tpex,2022-12-14
1710,化學生技醫療,4148,全宇生技-KY,twse,2022-12-14
1711,生技醫療業,4148,全宇生技-KY,twse,2022-12-14
1712,生技醫療業,4152,台微體,tpex,2021-10-02
1713,生技醫療業,4153,鈺緯,tpex,2022-12-14
1714,生技醫療業,4154,樂威科-KY,tpex,2022-12-14
1715,化學生技醫療,4155,訊映,twse,2022-12-14
1716,生技醫療業,4155,訊映,twse,2022-12-14
1717,生技醫療業,4157,太景*-KY,tpex,2022-12-14
1718,生技醫療業,4160,創源,tpex,2022-12-14
1719,生技醫療業,4161,聿新科,tpex,2022-12-14
1720,生技醫療業,4162,智擎,tpex,2022-12-14
1721,生技醫療業,4163,鐿鈦,tpex,2022-12-14
1722,化學生技醫療,4164,承業醫,twse,2022-12-14
1723,生技醫療業,4164,承業醫,twse,2022-12-14
1724,生技醫療業,4167,松瑞藥,tpex,2022-12-14
1725,生技醫療業,4168,醣聯,tpex,2022-12-14
1726,農業科技業,4171,瑞基,tpex,2022-12-14
1727,生技醫療業,4173,久裕,tpex,2022-12-14
1728,生技醫療業,4174,浩鼎,tpex,2022-12-14
1729,生技醫療業,4175,杏一,tpex,2022-12-14
1730,生技醫療業,4183,福永生技,tpex,2022-12-14
1731,生技醫療業,4188,安克,tpex,2022-12-14
1732,化學生技醫療,4190,佐登-KY,twse,2022-12-14
1733,生技醫療業,4190,佐登-KY,twse,2022-12-14
1734,生技醫療業,4192,杏國,tpex,2022-12-14
1735,生技醫療業,4198,欣大健康,tpex,2022-12-14
1736,食品工業,4205,中華食,tpex,2022-12-14
1737,食品工業,4207,環泰,tpex,2022-12-14
1738,塑膠工業,4303,信立,tpex,2022-12-14
1739,塑膠工業,4304,勝昱,tpex,2022-12-14
1740,塑膠工業,4305,世坤,tpex,2022-12-14
1741,塑膠工業,4306,炎洲,twse,2022-12-14
1742,紡織纖維,4401,東隆興,tpex,2022-12-14
1743,紡織纖維,4402,福大,tpex,2022-12-14
1744,紡織纖維,4406,新昕纖,tpex,2022-12-14
1745,紡織纖維,4413,飛寶企業,tpex,2022-12-14
1746,紡織纖維,4414,如興,twse,2022-12-14
1747,建材營造,4416,三圓,tpex,2022-12-14
1748,紡織纖維,4417,金洲,tpex,2022-12-14
1749,紡織纖維,4419,元勝,tpex,2022-12-14
1750,紡織纖維,4420,光明,tpex,2022-12-14
1751,紡織纖維,4426,利勤,twse,2022-12-14
1752,紡織纖維,4429,聚紡,tpex,2022-05-27
1753,其他,4430,耀億,tpex,2022-12-14
1754,紡織纖維,4432,銘旺實,tpex,2022-12-14
1755,紡織纖維,4433,興采,tpex,2022-12-14
1756,紡織纖維,4438,廣越,twse,2022-12-14
1757,紡織纖維,4439,冠星-KY,twse,2022-12-14
1758,紡織纖維,4440,宜新實業,twse,2022-12-14
1759,電機機械,4502,健信,tpex,2022-12-14
1760,電機機械,4503,金雨,tpex,2022-12-14
1761,電機機械,4506,崇友,tpex,2022-12-14
1762,電機機械,4510,高鋒,tpex,2022-12-14
1763,電機機械,4513,福裕,tpex,2022-12-14
1764,電機機械,4523,永彰,tpex,2022-12-14
1765,電機機械,4526,東台,twse,2022-12-14
1766,電機機械,4527,方土霖,tpex,2022-12-14
1767,電機機械,4528,江興鍛,tpex,2022-12-14
1768,其他,4529,淳紳,tpex,2022-12-14
1769,電機機械,4530,宏易,tpex,2022-12-14
1770,電機機械,4532,瑞智,twse,2022-12-14
1771,電機機械,4533,協易機,tpex,2022-12-14
1772,電機機械,4534,慶騰,tpex,2022-12-14
1773,電機機械,4535,至興,tpex,2022-12-14
1774,其他,4536,拓凱,twse,2022-12-14
1775,電機機械,4538,大詠城,tpex,2022-12-14
1776,電機機械,4540,全球傳動,twse,2022-12-14
1777,其他,4541,晟田,tpex,2022-12-14
1778,電子零組件業,4542,科嶠,tpex,2022-12-14
1779,電機機械,4543,萬在,tpex,2022-12-14
1780,電子工業,4545,銘鈺,twse,2022-12-14
1781,電子零組件業,4545,銘鈺,twse,2022-12-14
1782,電機機械,4549,桓達,tpex,2022-12-14
1783,電機機械,4550,長佳,tpex,2022-12-14
1784,汽車工業,4551,智伸科,twse,2022-12-14
1785,電機機械,4552,力達-KY,twse,2022-12-14
1786,其他電子類,4554,橙的,tpex,2022-12-14
1787,電機機械,4555,氣立,twse,2022-12-14
1788,其他,4556,旭然,tpex,2022-12-14
1789,汽車工業,4557,永新-KY,twse,2022-12-14
1790,電機機械,4558,寶緯,tpex,2022-12-14
1791,電機機械,4560,強信-KY,twse,2022-12-14
1792,電機機械,4561,健椿,tpex,2022-12-14
1793,電機機械,4562,穎漢,twse,2022-12-14
1794,電機機械,4563,百德,tpex,2022-12-14
1795,電機機械,4564,元翎,twse,2022-12-14
1796,電機機械,4566,時碩工業,twse,2022-12-14
1797,電機機械,4568,科際精密,tpex,2022-12-14
1798,電機機械,4571,鈞興-KY,twse,2022-12-14
1799,電機機械,4572,駐龍,twse,2022-12-14
1800,電機機械,4576,大銀微系統,twse,2022-12-14
1801,其他電子類,4577,達航科技,tpex,2022-12-14
1802,電機機械,4580,捷流閥業,tpex,2022-12-14
1803,汽車工業,4581,光隆精密-KY,twse,2022-12-14
1804,電機機械,4583,台灣精銳,twse,2022-12-14
1805,電機機械,4584,君帆,tpex,2022-12-14
1806,電器電纜,4609,唐鋒,tpex,2022-12-14
1807,化學工業,4702,中美實,tpex,2022-12-14
1808,化學工業,4706,大恭,tpex,2022-12-14
1809,化學工業,4707,磐亞,tpex,2022-12-14
1810,化學工業,4711,永純,tpex,2022-12-14
1811,食品工業,4712,南璋,tpex,2022-12-14
1812,化學工業,4714,永捷,tpex,2022-12-14
1813,化學工業,4716,大立,tpex,2022-12-14
1814,化學工業,4720,德淵,twse,2022-12-14
1815,化學生技醫療,4720,德淵,twse,2022-12-14
1816,化學工業,4721,美琪瑪,tpex,2022-12-14
1817,化學工業,4722,國精化,twse,2022-12-14
1818,化學生技醫療,4722,國精化,twse,2022-12-14
1819,化學工業,4725,信昌化,twse,2022-12-14
1820,化學生技醫療,4725,信昌化,twse,2022-12-14
1821,生技醫療業,4726,永昕,tpex,2022-12-14
1822,生技醫療業,4728,雙美,tpex,2022-12-14
1823,光電業,4729,熒茂,tpex,2022-12-14
1824,化學工業,4733,上緯,twse,2022-12-14
1825,化學生技醫療,4733,上緯,twse,2022-12-14
1826,生技醫療業,4735,豪展,tpex,2022-12-14
1827,生技醫療業,4736,泰博,tpex,2022-12-14
1828,化學生技醫療,4737,華廣,twse,2022-12-14
1829,生技醫療業,4737,華廣,twse,2022-12-14
1830,化學工業,4739,康普,twse,2022-12-14
1831,化學生技醫療,4739,康普,twse,2022-12-14
1832,化學工業,4741,泓瀚,tpex,2022-12-14
1833,生技醫療業,4743,合一,tpex,2022-12-14
1834,生技醫療業,4744,皇將,tpex,2022-12-14
1835,生技醫療業,4745,合富-KY,tpex,2022-12-14
1836,化學生技醫療,4746,台耀,twse,2022-12-14
1837,生技醫療業,4746,台耀,twse,2022-12-14
1838,生技醫療業,4747,強生,tpex,2022-12-14
1839,化學工業,4754,國碳科,tpex,2022-12-14
1840,化學工業,4755,三福化,twse,2022-12-14
1841,化學生技醫療,4755,三福化,twse,2022-12-14
1842,其他電子類,4760,勤凱,tpex,2022-12-14
1843,化學工業,4763,材料-KY,twse,2022-12-14
1844,化學生技醫療,4763,材料-KY,twse,2022-12-14
1845,化學工業,4764,雙鍵,twse,2022-12-14
1846,化學生技醫療,4764,雙鍵,twse,2022-12-14
1847,化學工業,4766,南寶,twse,2022-12-14
1848,化學生技醫療,4766,南寶,twse,2022-12-14
1849,化學工業,4767,誠泰科技,tpex,2022-12-14
1850,化學工業,4768,晶呈科技,tpex,2022-12-14
1851,化學工業,4770,上品,twse,2022-12-14
1852,化學生技醫療,4770,上品,twse,2022-12-14
1853,文化創意業,4803,VHQ-KY,tpex,2021-12-18
1854,觀光事業,4804,大略-KY,tpex,2022-12-14
1855,文化創意業,4806,昇華,tpex,2022-12-14
1856,貿易百貨,4807,日成-KY,twse,2022-12-14
1857,通信網路業,4903,聯光通,tpex,2022-12-14
1858,通信網路業,4904,遠傳,twse,2022-12-14
1859,電子工業,4904,遠傳,twse,2022-12-14
1860,通信網路業,4905,台聯電,tpex,2022-12-14
1861,通信網路業,4906,正文,twse,2022-12-14
1862,電子工業,4906,正文,twse,2022-12-14
1863,建材營造,4907,富宇,tpex,2022-12-14
1864,通信網路業,4908,前鼎,tpex,2022-12-14
1865,通信網路業,4909,新復興,tpex,2022-12-14
1866,生技醫療業,4911,德英,tpex,2022-12-14
1867,電子工業,4912,聯德控股-KY,twse,2022-12-14
1868,電子零組件業,4912,聯德控股-KY,twse,2022-12-14
1869,電子工業,4915,致伸,twse,2022-12-14
1870,電子零組件業,4915,致伸,twse,2022-12-14
1871,電子工業,4916,事欣科,twse,2022-12-14
1872,電腦及週邊設備業,4916,事欣科,twse,2022-12-14
1873,半導體業,4919,新唐,twse,2022-12-14
1874,電子工業,4919,新唐,twse,2022-12-14
1875,半導體業,4923,力士,tpex,2022-12-14
1876,電腦及週邊設備業,4924,欣厚-KY,tpex,2022-12-14
1877,電子工業,4927,泰鼎-KY,twse,2022-12-14
1878,電子零組件業,4927,泰鼎-KY,twse,2022-12-14
1879,電器電纜,4930,燦星網,twse,2022-12-14
1880,電腦及週邊設備業,4931,新盛力,tpex,2022-12-14
1881,光電業,4933,友輝,tpex,2022-12-14
1882,光電業,4934,太極,twse,2022-12-14
1883,電子工業,4934,太極,twse,2022-12-14
1884,光電業,4935,茂林-KY,twse,2022-12-14
1885,電子工業,4935,茂林-KY,twse,2022-12-14
1886,電子工業,4938,和碩,twse,2022-12-14
1887,電腦及週邊設備業,4938,和碩,twse,2022-12-14
1888,電子零組件業,4939,亞電,tpex,2022-12-14
1889,光電業,4942,嘉彰,twse,2022-12-14
1890,電子工業,4942,嘉彰,twse,2022-12-14
1891,電子工業,4943,康控-KY,twse,2022-12-14
1892,電子零組件業,4943,康控-KY,twse,2022-12-14
1893,光電業,4944,兆遠,tpex,2022-12-14
1894,半導體業,4945,陞達科技,tpex,2022-12-14
1895,文化創意業,4946,辣椒,tpex,2022-12-14
1896,其他,4950,牧東,tpex,2022-12-14
1897,半導體業,4951,精拓科,tpex,2022-12-14
1898,半導體業,4952,凌通,twse,2022-12-14
1899,電子工業,4952,凌通,twse,2022-12-14
1900,資訊服務業,4953,緯軟,tpex,2022-12-14
1901,光電業,4956,光鋐,twse,2022-12-14
1902,電子工業,4956,光鋐,twse,2022-12-14
1903,電子工業,4958,臻鼎-KY,twse,2022-12-14
1904,電子零組件業,4958,臻鼎-KY,twse,2022-12-14
1905,光電業,4960,誠美材,twse,2022-12-14
1906,電子工業,4960,誠美材,twse,2022-12-14
1907,半導體業,4961,天鈺,twse,2022-12-14
1908,電子工業,4961,天鈺,twse,2022-12-14
1909,半導體業,4966,譜瑞-KY,tpex,2022-12-14
1910,半導體業,4967,十銓,twse,2022-12-14
1911,電子工業,4967,十銓,twse,2022-12-14
1912,半導體業,4968,立積,twse,2022-12-14
1913,電子工業,4968,立積,twse,2022-12-14
1914,半導體業,4971,IET-KY,tpex,2022-12-14
1915,光電業,4972,湯石照明,tpex,2022-12-14
1916,半導體業,4973,廣穎,tpex,2022-12-14
1917,電子零組件業,4974,亞泰,tpex,2022-12-14
1918,光電業,4976,佳凌,twse,2022-12-14
1919,電子工業,4976,佳凌,twse,2022-12-14
1920,通信網路業,4977,眾達-KY,twse,2022-12-14
1921,電子工業,4977,眾達-KY,twse,2022-12-14
1922,通信網路業,4979,華星光,tpex,2022-12-14
1923,通信網路業,4984,科納-KY,twse,2022-12-14
1924,電子工業,4984,科納-KY,twse,2022-12-14
1925,電腦及週邊設備業,4987,科誠,tpex,2022-12-14
1926,電子工業,4989,榮科,twse,2022-12-14
1927,電子零組件業,4989,榮科,twse,2022-12-14
1928,半導體業,4991,環宇-KY,tpex,2022-12-14
1929,資訊服務業,4994,傳奇,twse,2022-12-14
1930,電子工業,4994,傳奇,twse,2022-12-14
1931,光電業,4995,晶達,tpex,2022-12-14
1932,電子工業,4999,鑫禾,twse,2022-12-14
1933,電子零組件業,4999,鑫禾,twse,2022-12-14
1934,鋼鐵工業,5007,三星,twse,2022-12-14
1935,鋼鐵工業,5009,榮剛,tpex,2022-12-14
1936,鋼鐵工業,5011,久陽,tpex,2022-12-14
1937,鋼鐵工業,5013,強新,tpex,2022-12-14
1938,鋼鐵工業,5014,建錩,tpex,2022-12-14
1939,鋼鐵工業,5015,華祺,tpex,2022-12-14
1940,鋼鐵工業,5016,松和,tpex,2022-12-14
1941,橡膠工業,5102,富強,tpex,2022-07-09
1942,資訊服務業,5201,凱衛,tpex,2022-12-14
1943,資訊服務業,5202,力新,tpex,2022-12-14
1944,資訊服務業,5203,訊連,twse,2022-12-14
1945,電子工業,5203,訊連,twse,2022-12-14
1946,其他電子類,5205,中茂,tpex,2022-12-14
1947,建材營造,5206,坤悅,tpex,2022-12-14
1948,其他,5209,新鼎,tpex,2022-12-14
1949,資訊服務業,5209,新鼎,tpex,2022-06-03
1950,資訊服務業,5210,寶碩,tpex,2022-12-14
1951,資訊服務業,5211,蒙恬,tpex,2022-12-14
1952,資訊服務業,5212,凌網,tpex,2022-12-14
1953,建材營造,5213,亞昕,tpex,2022-12-14
1954,電子工業,5215,科嘉-KY,twse,2022-12-14
1955,電腦及週邊設備業,5215,科嘉-KY,twse,2022-12-14
1956,光電業,5220,萬達光電,tpex,2022-12-14
1957,半導體業,5222,全訊,twse,2022-12-14
1958,電子工業,5222,全訊,twse,2022-12-14
1959,電腦及週邊設備業,5223,安力-KY,tpex,2022-12-14
1960,其他電子業,5225,東科-KY,twse,2022-12-14
1961,電子工業,5225,東科-KY,twse,2022-12-14
1962,電子零組件業,5227,立凱-KY,tpex,2022-12-14
1963,電子零組件業,5228,鈺鎧,tpex,2022-12-14
1964,光電業,5230,雷笛克光學,tpex,2022-12-14
1965,光電業,5234,達興材料,twse,2022-12-14
1966,電子工業,5234,達興材料,twse,2022-12-14
1967,半導體業,5236,凌陽創新,tpex,2022-12-14
1968,光電業,5243,乙盛-KY,twse,2022-12-14
1969,電子工業,5243,乙盛-KY,twse,2022-12-14
1970,光電業,5244,弘凱,twse,2022-12-14
1971,電子工業,5244,弘凱,twse,2022-12-14
1972,光電業,5245,智晶,tpex,2022-12-14
1973,光電業,5251,天鉞電,tpex,2022-12-14
1974,電子工業,5258,虹堡,twse,2022-12-14
1975,電腦及週邊設備業,5258,虹堡,twse,2022-12-14
1976,光電業,5259,奕智博,twse,2022-12-14
1977,電子工業,5259,奕智博,twse,2022-12-14
1978,文化創意業,5263,智崴,tpex,2022-12-14
1979,電子工業,5264,鎧勝-KY,twse,2022-12-14
1980,電腦及週邊設備業,5264,鎧勝-KY,twse,2022-12-14
1981,半導體業,5269,祥碩,twse,2022-12-14
1982,電子工業,5269,祥碩,twse,2022-12-14
1983,半導體業,5272,笙科,tpex,2022-12-14
1984,半導體業,5274,信驊,tpex,2022-12-14
1985,其他,5276,達輝-KY,tpex,2022-12-14
1986,電子商務業,5278,尚凡,tpex,2022-12-14
1987,半導體業,5280,F-敦泰,twse,2022-12-14
1988,電子工業,5280,F-敦泰,twse,2022-12-14
1989,光電業,5281,大峽谷-KY,tpex,2022-12-14
1990,電器電纜,5283,禾聯碩,twse,2022-12-14
1991,其他,5284,jpp-KY,twse,2022-12-14
1992,半導體業,5285,界霖,twse,2022-12-14
1993,電子工業,5285,界霖,twse,2022-12-14
1994,電子商務業,5287,數字,tpex,2022-12-14
1995,電機機械,5288,豐祥-KY,twse,2022-12-14
1996,電腦及週邊設備業,5289,宜鼎,tpex,2022-12-14
1997,電子零組件業,5291,邑昇,tpex,2022-12-14
1998,半導體業,5299,杰力,tpex,2022-12-14
1999,觀光事業,5301,寶得利,tpex,2022-12-14
2000,半導體業,5302,太欣,tpex,2022-12-14
2001,電腦及週邊設備業,5304,鼎創達,tpex,2020-11-22
2002,半導體業,5305,敦南,twse,2022-12-14
2003,電子工業,5305,敦南,twse,2022-12-14
2004,其他,5306,桂盟,twse,2022-12-14
2005,電子零組件業,5309,系統電,tpex,2022-12-14
2006,資訊服務業,5310,天剛,tpex,2022-12-14
2007,生技醫療業,5312,寶島科,tpex,2022-12-14
2008,半導體業,5314,世紀,tpex,2022-12-14
2009,光電業,5315,光聯,tpex,2022-12-14
2010,電子商務業,5321,美而快,tpex,2022-12-14
2011,電子零組件業,5321,美而快,tpex,2022-06-03
2012,建材營造,5324,士開,tpex,2022-12-14
2013,電子零組件業,5328,華容,tpex,2022-12-14
2014,電子零組件業,5340,建榮,tpex,2022-12-14
2015,半導體業,5344,立衛,tpex,2022-12-14
2016,其他,5345,天揚,tpex,2022-12-14
2017,電子零組件業,5345,天揚,tpex,2021-06-12
2018,半導體業,5347,世界,tpex,2022-12-14
2019,通信網路業,5348,系通,tpex,2022-12-14
2020,電子零組件業,5349,先豐,tpex,2020-10-31
2021,半導體業,5351,鈺創,tpex,2022-12-14
2022,通信網路業,5353,台林,tpex,2022-12-14
2023,電子零組件業,5355,佳總,tpex,2022-12-14
2024,電腦及週邊設備業,5356,協益,tpex,2022-12-14
2025,觀光事業,5364,力麗店,tpex,2022-12-14
2026,光電業,5371,中光電,tpex,2022-12-14
